,Id,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Heating,GrLivArea,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageCars,GarageArea,YrSold,SaleCondition,SalePrice
1112,1113,7100,NAmes,1Fam,1Story,5,7,1957,GasA,816,5,Detchd,1957.0,1,308,2006,Normal,129900
1113,1114,8923,NAmes,1Fam,1Story,5,7,1953,GasA,1008,6,Attchd,1953.0,1,240,2007,Normal,134500
1114,1115,5400,OldTown,1Fam,1Story,5,7,1954,GasA,833,4,Detchd,1955.0,1,326,2006,Normal,117000
1115,1116,12085,NridgHt,1Fam,1Story,8,5,2007,GasA,1734,7,Attchd,2007.0,3,928,2007,Partial,318000
1116,1117,7750,Gilbert,1Fam,SLvl,8,5,2002,GasA,1419,7,BuiltIn,2002.0,2,527,2009,Normal,184100
1117,1118,9764,Sawyer,1Fam,1Story,5,7,1967,GasA,894,5,Attchd,1967.0,2,450,2008,Normal,130000
1118,1119,13825,Sawyer,1Fam,SLvl,5,6,1958,GasA,1601,6,BuiltIn,1958.0,1,300,2008,Normal,140000
1119,1120,7560,NAmes,1Fam,1Story,5,5,1959,GasA,1040,6,Attchd,1959.0,1,286,2006,Normal,133700
1120,1121,8263,IDOTRR,1Fam,1Story,6,5,1920,GasA,1012,6,Detchd,1920.0,1,308,2007,Normal,118400
1121,1122,10084,CollgCr,1Fam,1Story,7,5,2005,GasA,1552,7,Attchd,2005.0,3,782,2006,Partial,212900
1122,1123,8926,Edwards,1Fam,1Story,4,3,1956,GasA,960,5,Basment,1956.0,1,288,2009,Abnorml,112000
1123,1124,9405,Edwards,1Fam,1Story,5,9,1947,GasA,698,4,,,0,0,2009,Normal,118000
1124,1125,9125,Gilbert,1Fam,SLvl,7,5,1992,GasA,1482,7,Attchd,1992.0,2,392,2007,Normal,163900
1125,1126,10434,NAmes,1Fam,1Story,4,5,1955,GasA,1005,5,Detchd,1977.0,2,672,2009,Normal,115000
1126,1127,3684,Blmngtn,TwnhsE,1Story,7,5,2007,GasA,1555,7,Attchd,2007.0,3,660,2009,Normal,174000
1127,1128,14572,Gilbert,1Fam,1Story,7,5,2004,GasA,1530,7,Attchd,2004.0,3,630,2007,Family,259000
1128,1129,11796,Gilbert,1Fam,2Story,7,5,2004,GasA,1959,8,BuiltIn,2004.0,2,434,2007,Normal,215000
1129,1130,7200,OldTown,Duplex,SFoyer,5,5,1980,GasA,936,4,Detchd,1980.0,2,672,2007,Normal,140000
1130,1131,7804,SWISU,1Fam,1.5Fin,4,3,1928,GasA,1981,7,Detchd,1981.0,2,576,2009,Normal,135000
1131,1132,10712,Mitchel,1Fam,1Story,5,5,1991,GasA,974,5,,,0,0,2007,Abnorml,93500
1132,1133,9900,OldTown,1Fam,2Story,6,4,1880,GasW,2210,8,Detchd,1930.0,1,205,2007,Normal,117500
1133,1134,9828,SawyerW,1Fam,2Story,8,5,1995,GasA,2020,8,Attchd,1995.0,2,466,2009,Normal,239500
1134,1135,8773,Gilbert,1Fam,2Story,6,5,1997,GasA,1600,7,Attchd,1997.0,2,460,2007,Normal,169000
1135,1136,6180,BrkSide,1Fam,1Story,6,5,1926,GasA,986,5,Detchd,1926.0,1,180,2007,Normal,102000
1136,1137,9600,NAmes,1Fam,1.5Fin,6,5,1950,GasA,1252,6,Attchd,1950.0,1,288,2008,Abnorml,119000
1137,1138,6342,Sawyer,1Fam,1.5Fin,5,8,1875,GasA,1020,6,,,0,0,2010,Normal,94000
1138,1139,9819,Mitchel,1Fam,1Story,6,5,1977,GasA,1567,5,Attchd,1977.0,2,714,2009,Normal,196000
1139,1140,8731,BrkSide,1Fam,1Story,5,5,1920,GasA,1167,6,Detchd,1972.0,2,495,2007,Normal,144000
1140,1141,7350,NAmes,1Fam,1Story,5,7,1951,GasA,952,4,Detchd,1988.0,2,840,2008,Abnorml,139000
1141,1142,10304,NWAmes,1Fam,2Story,5,7,1976,GasA,1868,9,Attchd,1976.0,2,484,2009,Normal,197500
1142,1143,9965,CollgCr,1Fam,2Story,8,5,2006,GasA,2828,11,BuiltIn,2006.0,3,1052,2007,Partial,424870
1143,1144,9000,Sawyer,1Fam,1Story,5,3,1959,GasA,1006,5,,,0,0,2008,Normal,80000
1144,1145,12180,Edwards,2fmCon,1.5Fin,4,4,1941,Grav,924,5,Detchd,1941.0,1,280,2010,Normal,80000
1145,1146,6240,BrkSide,1Fam,1.5Fin,5,6,1928,GasA,1576,8,Detchd,1928.0,1,225,2006,Family,149000
1146,1147,11200,SawyerW,1Fam,1Story,6,5,1985,GasA,1298,5,Attchd,1985.0,2,403,2006,Normal,180000
1147,1148,12000,Crawfor,1Fam,2Story,7,7,1941,GasA,1564,7,Attchd,1941.0,1,234,2009,Normal,174500
1148,1149,5700,OldTown,1Fam,1.5Fin,7,7,1926,GasA,1111,5,Detchd,1982.0,1,288,2008,Normal,116900
1149,1150,9000,OldTown,1Fam,2Story,7,9,1920,GasA,1482,7,Detchd,1930.0,2,324,2009,Normal,143000
1150,1151,8280,NAmes,1Fam,1Story,6,5,1950,GasA,932,4,Attchd,1950.0,1,306,2007,Normal,124000
1151,1152,17755,Edwards,1Fam,1Story,5,4,1959,GasA,1466,6,Attchd,1959.0,2,528,2006,Normal,149900
1152,1153,14115,Crawfor,1Fam,1Story,6,7,1956,GasA,1811,6,Attchd,1956.0,2,470,2006,Abnorml,230000
1153,1154,5890,IDOTRR,1Fam,1Story,6,8,1930,GasA,816,5,Detchd,2002.0,1,432,2008,Normal,120500
1154,1155,13700,NAmes,1Fam,2Story,7,6,1965,GasA,1820,8,Attchd,1965.0,2,492,2008,Normal,201800
1155,1156,10768,Veenker,1Fam,1Story,5,8,1976,GasA,1437,6,Attchd,1976.0,2,528,2007,Normal,218000
1156,1157,9350,NAmes,1Fam,SLvl,5,8,1965,GasA,1265,6,Attchd,1965.0,2,502,2008,Normal,179900
1157,1158,5001,NridgHt,Twnhs,1Story,7,5,2007,GasA,1314,6,Attchd,2008.0,2,626,2009,Normal,230000
1158,1159,11932,Somerst,1Fam,1Story,8,5,2007,GasA,1580,7,Attchd,2008.0,3,830,2008,Partial,235128
1159,1160,9120,NWAmes,1Fam,2Story,6,6,1974,GasA,1876,8,Attchd,1974.0,2,540,2008,Normal,185000
1160,1161,2280,NPkVill,Twnhs,2Story,6,5,1978,GasA,1456,7,Attchd,1978.0,2,440,2010,Normal,146000
1161,1162,14778,Crawfor,1Fam,1Story,6,7,1954,GasA,1640,7,Detchd,1993.0,2,924,2008,Normal,224000
1162,1163,8724,Sawyer,1Fam,1Story,5,5,1968,GasA,894,5,Attchd,1968.0,2,450,2007,Normal,129000
1163,1164,12900,Sawyer,Duplex,SFoyer,4,4,1969,GasA,1258,6,CarPort,1969.0,2,400,2008,Alloca,108959
1164,1165,16157,Veenker,1Fam,SLvl,5,7,1978,GasA,1432,5,Attchd,1978.0,2,588,2007,Normal,194000
1165,1166,9541,NridgHt,1Fam,1Story,7,5,2009,GasA,1502,7,Attchd,2009.0,2,644,2009,Partial,233170
1166,1167,10475,CollgCr,1Fam,1Story,8,5,2008,GasA,1694,7,Attchd,2008.0,3,776,2010,Normal,245350
1167,1168,10852,Gilbert,1Fam,2Story,6,5,2000,GasA,1671,7,Attchd,2000.0,2,472,2006,Normal,173000
1168,1169,13728,Edwards,1Fam,2Story,6,7,1935,GasA,2108,7,Basment,1935.0,2,540,2008,Normal,235000
1169,1170,35760,NoRidge,1Fam,2Story,10,5,1995,GasA,3627,10,Attchd,1995.0,3,807,2006,Normal,625000
1170,1171,9880,Mitchel,1Fam,SLvl,6,6,1977,GasA,1118,6,Attchd,1977.0,1,358,2008,Normal,171000
1171,1172,9120,NAmes,1Fam,1Story,6,6,1958,GasA,1261,6,Attchd,1958.0,2,433,2008,Normal,163000
1172,1173,4017,Somerst,TwnhsE,2Story,7,5,2006,GasA,1250,5,Detchd,2006.0,2,625,2008,Normal,171900
1173,1174,18030,ClearCr,1Fam,1.5Fin,5,6,1946,GasA,3086,12,,,0,0,2007,Normal,200500
1174,1175,16560,Crawfor,1Fam,2Story,6,8,1932,GasA,2345,9,Detchd,1932.0,2,360,2006,Normal,239000
1175,1176,10678,NoRidge,1Fam,1.5Fin,8,5,1992,GasA,2872,9,Attchd,1992.0,2,541,2007,Normal,285000
1176,1177,6951,Mitchel,1Fam,1Story,5,5,1984,GasA,923,5,Attchd,1984.0,1,264,2008,Normal,119500
1177,1178,3950,OldTown,1Fam,1.5Fin,6,8,1926,GasA,1224,5,Detchd,1926.0,1,210,2009,Normal,115000
1178,1179,7681,Crawfor,1Fam,1.5Fin,5,6,1921,GasA,1343,7,Detchd,1921.0,1,186,2009,Normal,154900
1179,1180,8335,Edwards,1Fam,1Story,5,5,1954,GasA,1124,5,,,0,0,2006,Normal,93000
1180,1181,11170,Timber,1Fam,2Story,7,5,1990,GasA,2514,8,Attchd,1990.0,2,693,2006,Normal,250000
1181,1182,5587,Crawfor,TwnhsE,1Story,8,5,2008,GasA,1652,5,Attchd,2008.0,2,482,2008,Partial,392500
1182,1183,15623,NoRidge,1Fam,2Story,10,5,1996,GasA,4476,10,Attchd,1996.0,3,813,2007,Abnorml,745000
1183,1184,10800,OldTown,1Fam,1Story,5,6,1920,GasA,1130,5,Detchd,1970.0,2,720,2006,Normal,120000
1184,1185,35133,Timber,1Fam,1Story,5,4,1963,GasA,1572,5,2Types,1963.0,3,995,2007,Normal,186700
1185,1186,9738,Edwards,1Fam,1.5Fin,5,7,1924,GasA,1221,7,Attchd,1965.0,1,392,2006,Normal,104900
1186,1187,10615,OldTown,2fmCon,2Story,3,5,1900,GasA,1699,7,CarPort,1920.0,2,420,2009,Abnorml,95000
1187,1188,12461,NoRidge,1Fam,1Story,8,5,1994,GasA,1624,5,Attchd,1994.0,3,757,2006,Normal,262000
1188,1189,8935,CollgCr,1Fam,2Story,7,5,2002,GasA,1660,7,Attchd,2002.0,2,493,2009,Normal,195000
1189,1190,7500,Gilbert,1Fam,2Story,7,5,1999,GasA,1804,7,Attchd,1999.0,2,442,2010,Normal,189000
1190,1191,32463,Mitchel,2fmCon,1Story,4,4,1961,GasA,1622,7,2Types,1975.0,4,1356,2007,Normal,168000
1191,1192,2645,Somerst,Twnhs,2Story,8,5,1999,GasA,1441,5,Detchd,1999.0,2,492,2007,Normal,174000
1192,1193,9600,OldTown,1Fam,1.5Fin,5,8,1925,GasA,1472,6,Detchd,1925.0,1,250,2007,Normal,125000
1193,1194,4500,Mitchel,TwnhsE,1Story,6,5,1999,GasA,1224,5,Attchd,1999.0,2,402,2009,Normal,165000
1194,1195,9364,Sawyer,1Fam,2Story,6,7,1969,GasA,1352,7,Attchd,1969.0,1,299,2010,Normal,158000
1195,1196,8029,Gilbert,1Fam,2Story,6,5,2005,GasA,1456,8,Attchd,2005.0,2,400,2008,Normal,176000
1196,1197,14054,Gilbert,1Fam,2Story,7,5,2006,GasA,1863,9,BuiltIn,2006.0,3,660,2006,Partial,219210
1197,1198,8850,OldTown,1Fam,2.5Unf,7,6,1916,GasA,1690,7,Detchd,1916.0,1,225,2006,Normal,144000
1198,1199,9100,CollgCr,1Fam,1Story,7,5,2001,GasA,1212,6,Attchd,2001.0,2,573,2009,Normal,178000
1199,1200,11235,Sawyer,1Fam,1Story,4,5,1963,GasA,1382,6,Attchd,1974.0,2,459,2006,Normal,148000
1200,1201,9353,NAmes,1Fam,1Story,4,5,1970,GasA,864,5,Attchd,1972.0,1,280,2006,Abnorml,116050
1201,1202,10400,CollgCr,1Fam,2Story,7,5,1998,GasA,1779,6,Attchd,1998.0,2,546,2009,Normal,197900
1202,1203,6000,BrkSide,1Fam,1.5Fin,5,8,1925,GasA,1348,5,Detchd,1960.0,1,216,2009,Normal,117000
1203,1204,9750,CollgCr,1Fam,1Story,7,5,2000,GasA,1630,6,Attchd,2000.0,2,451,2009,Normal,213000
1204,1205,10140,NWAmes,1Fam,1Story,5,6,1975,GasA,1074,6,Attchd,1975.0,2,495,2006,Normal,153500
1205,1206,14684,SawyerW,1Fam,1Story,7,7,1990,GasA,2196,7,Attchd,1990.0,3,701,2009,Normal,271900
1206,1207,8900,SawyerW,1Fam,1Story,4,4,1966,GasA,1056,5,Detchd,1966.0,1,384,2006,Normal,107000
1207,1208,9135,CollgCr,1Fam,1Story,6,5,2003,GasA,1700,7,Attchd,2003.0,2,544,2006,Normal,200000
1208,1209,7763,NAmes,1Fam,1Story,5,7,1962,GasA,1283,6,Detchd,1980.0,2,506,2008,Normal,140000
1209,1210,10182,Somerst,1Fam,1Story,8,5,2006,GasA,1660,8,Attchd,2006.0,2,500,2006,Partial,290000
1210,1211,11218,SawyerW,1Fam,2Story,6,5,1992,GasA,1845,8,Attchd,1992.0,2,462,2010,Normal,189000
1211,1212,12134,Gilbert,1Fam,1.5Fin,8,7,1988,GasA,1752,8,Basment,1988.0,2,492,2010,Normal,164000
1212,1213,9340,Edwards,1Fam,1Story,4,6,1941,GasA,672,4,Attchd,1941.0,1,234,2009,Normal,113000
1213,1214,10246,Sawyer,1Fam,SLvl,4,9,1965,GasA,960,3,Attchd,1965.0,1,364,2006,Normal,145000
1214,1215,10205,NAmes,1Fam,SFoyer,5,5,1962,GasA,999,6,Attchd,1962.0,1,300,2006,Normal,134500
1215,1216,7094,Sawyer,1Fam,1Story,5,5,1966,GasA,894,5,Detchd,1966.0,1,384,2007,Normal,125000
1216,1217,8930,Sawyer,Duplex,1.5Fin,6,5,1978,GasA,1902,8,Attchd,1978.0,2,539,2010,Normal,112000
1217,1218,8640,Somerst,1Fam,1Story,8,5,2009,GasA,1314,6,Attchd,2009.0,2,552,2009,Partial,229456
1218,1219,6240,BrkSide,1Fam,1.5Fin,4,5,1947,GasA,912,3,,,0,0,2006,Normal,80500
1219,1220,1680,BrDale,Twnhs,2Story,6,5,1971,GasA,1218,7,,,0,0,2006,Abnorml,91500
1220,1221,7800,NAmes,1Fam,1Story,5,5,1964,GasA,912,5,Attchd,1964.0,1,288,2006,Abnorml,115000
1221,1222,8250,Sawyer,1Fam,1Story,5,5,1968,GasA,1211,5,Attchd,1968.0,1,322,2008,Normal,134000
1222,1223,10496,NAmes,1Fam,1.5Fin,6,6,1949,GasA,1846,7,Attchd,1949.0,1,315,2007,Normal,143000
1223,1224,10680,NAmes,1Fam,1Story,5,3,1951,GasA,2136,7,Detchd,1951.0,2,528,2006,Normal,137900
1224,1225,15384,Gilbert,1Fam,2Story,7,5,2004,GasA,1490,8,Attchd,2004.0,2,388,2008,Normal,184000
1225,1226,10482,NAmes,1Fam,SLvl,6,8,1958,GasA,1138,6,Attchd,1958.0,1,264,2007,Normal,145000
1226,1227,14598,Somerst,1Fam,2Story,6,5,2007,GasA,1933,9,BuiltIn,2007.0,3,668,2008,Normal,214000
1227,1228,8872,NAmes,1Fam,1Story,5,8,1965,GasA,912,5,Detchd,1992.0,2,576,2008,Normal,147000
1228,1229,8769,NridgHt,TwnhsE,1Story,9,5,2008,GasA,1702,7,Attchd,2008.0,3,1052,2008,Partial,367294
1229,1230,7910,NAmes,1Fam,SLvl,5,5,1960,GasA,1507,7,Basment,1960.0,1,404,2008,Normal,127000
1230,1231,18890,Sawyer,Duplex,1.5Fin,5,5,1977,GasA,2620,12,BuiltIn,1977.0,2,600,2007,Normal,190000
1231,1232,7728,NAmes,Duplex,SLvl,5,6,1962,GasA,1190,6,Attchd,1962.0,2,540,2006,Normal,132500
1232,1233,9842,NAmes,Duplex,1Story,4,5,1962,GasA,1224,6,CarPort,1962.0,2,462,2007,Normal,101800
1233,1234,12160,NAmes,1Fam,1Story,5,5,1959,GasA,1188,6,Attchd,1959.0,2,531,2010,Abnorml,142000
1234,1235,8525,SWISU,1Fam,2Story,5,6,1911,GasA,1964,7,,,0,0,2008,Abnorml,130000
1235,1236,13132,Crawfor,1Fam,2Story,5,5,1914,GasA,1784,9,Detchd,1914.0,1,180,2006,Normal,138887
1236,1237,2628,NridgHt,Twnhs,2Story,7,5,2003,GasA,1626,6,BuiltIn,2003.0,2,474,2010,Normal,175500
1237,1238,12393,CollgCr,1Fam,2Story,7,5,2004,GasA,1948,8,BuiltIn,2004.0,2,434,2006,Normal,195000
1238,1239,13072,SawyerW,1Fam,1Story,6,5,2005,GasA,1141,6,Detchd,2005.0,2,484,2006,Abnorml,142500
1239,1240,9037,Timber,1Fam,1Story,8,5,2006,GasA,1484,6,Attchd,2006.0,2,472,2007,Normal,265900
1240,1241,8158,CollgCr,1Fam,2Story,7,5,2003,GasA,1768,8,Attchd,2003.0,2,543,2008,Normal,224900
1241,1242,9849,Somerst,1Fam,1Story,7,6,2007,GasA,1689,7,Attchd,2007.0,3,954,2007,Partial,248328
1242,1243,10625,NWAmes,1Fam,SFoyer,7,6,1974,GasA,1173,6,Attchd,1974.0,2,528,2010,Family,170000
1243,1244,13891,NridgHt,1Fam,1Story,10,5,2006,GasA,2076,7,Attchd,2006.0,3,850,2006,Partial,465000
1244,1245,11435,Crawfor,1Fam,2Story,8,7,1929,GasA,1517,7,Detchd,1931.0,2,400,2006,Normal,230000
1245,1246,12090,NWAmes,1Fam,SLvl,6,7,1984,GasA,1868,7,BuiltIn,1984.0,2,477,2007,Abnorml,178000
1246,1247,8125,Somerst,1Fam,2Story,7,5,2005,GasA,1553,6,Attchd,2005.0,2,615,2006,Partial,186500
1247,1248,12328,Mitchel,1Fam,SLvl,6,5,1976,GasA,1034,6,Attchd,1976.0,3,888,2010,Normal,169900
1248,1249,9600,OldTown,1Fam,2.5Unf,6,5,1917,OthW,2058,8,Detchd,1950.0,2,396,2008,Normal,129500
1249,1250,7200,NAmes,1Fam,1Story,5,7,1950,GasA,988,6,Attchd,1950.0,1,276,2007,Normal,119000
1250,1251,11160,NAmes,1Fam,1Story,7,5,1968,GasA,2110,8,Attchd,1968.0,2,522,2010,Normal,244000
1251,1252,3136,NridgHt,TwnhsE,1Story,7,5,2003,GasA,1405,6,Attchd,2003.0,2,478,2006,Normal,171750
1252,1253,9858,Mitchel,1Fam,1Story,5,6,1968,GasA,874,5,Attchd,1968.0,1,288,2009,Normal,130000
1253,1254,17542,Veenker,1Fam,2Story,7,7,1974,GasA,2167,9,Attchd,1974.0,2,518,2007,Normal,294000
1254,1255,6931,Edwards,1Fam,2Story,7,5,2003,GasA,1656,7,BuiltIn,2003.0,2,397,2008,Normal,165400
1255,1256,6240,BrkSide,1Fam,1.5Fin,6,6,1931,GasA,1367,6,Detchd,1978.0,1,560,2007,Normal,127500
1256,1257,14303,NoRidge,1Fam,1Story,8,5,1994,GasA,1987,7,Attchd,1994.0,2,691,2008,Normal,301500
1257,1258,4060,Edwards,1Fam,1Story,5,8,1922,GasA,864,4,,,0,0,2009,Normal,99900
1258,1259,9587,Gilbert,1Fam,SLvl,7,5,2005,GasA,1166,5,Attchd,2005.0,2,400,2008,Normal,190000
1259,1260,9750,NAmes,1Fam,1Story,6,8,1969,GasA,1054,6,Attchd,1969.0,2,460,2008,Normal,151000
1260,1261,24682,Gilbert,1Fam,2Story,6,5,1999,GasA,1675,7,BuiltIn,1999.0,2,502,2009,Normal,181000
1261,1262,9600,NAmes,1Fam,1Story,5,6,1956,GasA,1050,5,Attchd,1956.0,1,338,2009,Normal,128900
1262,1263,11250,ClearCr,1Fam,1.5Fin,4,5,1957,GasA,1788,8,Attchd,1957.0,1,304,2009,Normal,161500
1263,1264,13515,BrkSide,1Fam,2Story,6,6,1919,GasA,1824,8,Detchd,1940.0,2,520,2007,Normal,180500
1264,1265,4060,NAmes,TwnhsE,1Story,6,5,1998,GasA,1337,5,Attchd,1998.0,2,511,2008,Abnorml,181000
1265,1266,3735,Somerst,TwnhsE,2Story,7,5,1999,GasA,1452,6,Detchd,1999.0,2,506,2006,Normal,183900
1266,1267,10120,OldTown,2fmCon,2.5Unf,7,4,1910,GasA,1889,9,Detchd,1960.0,1,308,2007,Normal,122000
1267,1268,13214,Timber,1Fam,1Story,9,5,2008,GasA,2018,10,Attchd,2009.0,3,746,2010,Normal,378500
1268,1269,14100,Crawfor,1Fam,1.5Fin,8,9,1935,GasA,3447,11,BuiltIn,1982.0,3,1014,2008,Normal,381000
1269,1270,11344,NAmes,1Fam,1.5Fin,5,5,1958,GasW,1524,7,Attchd,1958.0,1,315,2007,Normal,144000
1270,1271,23595,ClearCr,1Fam,1Story,7,6,1979,GasA,1524,4,Attchd,1979.0,2,586,2010,Normal,260000
1271,1272,9156,NWAmes,1Fam,1Story,6,7,1968,GasA,1489,7,Attchd,1968.0,2,462,2009,Normal,185750
1272,1273,13526,Sawyer,1Fam,1Story,5,6,1965,GasA,935,5,Attchd,1965.0,1,288,2006,Normal,137000
1273,1274,11512,Edwards,1Fam,SLvl,6,7,1959,GasA,1357,5,Basment,1959.0,1,312,2008,Normal,177000
1274,1275,5362,Crawfor,1Fam,1.5Fin,5,6,1910,GasA,1250,8,Detchd,1985.0,2,552,2007,Normal,139000
1275,1276,11345,NAmes,Duplex,2Story,5,5,1948,GasA,1920,10,Detchd,1948.0,2,400,2007,Normal,137000
1276,1277,12936,NWAmes,1Fam,2Story,6,6,1972,GasA,1395,6,Attchd,1972.0,2,497,2009,Normal,162000
1277,1278,17871,NWAmes,1Fam,SLvl,6,5,1967,GasA,1724,7,Attchd,1967.0,2,480,2009,Normal,197900
1278,1279,9473,CollgCr,1Fam,2Story,8,5,2002,GasA,2031,7,Attchd,2002.0,2,577,2008,Normal,237000
1279,1280,7500,IDOTRR,1Fam,1.5Fin,4,4,1920,GasA,1128,6,Detchd,1980.0,2,528,2010,Abnorml,68400
1280,1281,9808,CollgCr,1Fam,1Story,7,5,2002,GasA,1573,6,Attchd,2002.0,2,544,2009,Normal,227000
1281,1282,8049,Timber,1Fam,1Story,7,5,1990,GasA,1339,6,Attchd,1990.0,2,484,2006,Normal,180000
1282,1283,8800,CollgCr,1Fam,1Story,5,7,1977,GasA,1040,5,Detchd,1977.0,2,484,2009,Normal,150500
1283,1284,9400,Mitchel,Duplex,2Story,6,5,1971,GasA,1824,8,,,0,0,2010,Normal,139000
1284,1285,9638,SWISU,1Fam,1.5Fin,6,7,1919,GasA,2447,10,Detchd,1969.0,1,336,2010,Normal,169000
1285,1286,6000,BrkSide,1Fam,1.5Fin,6,6,1939,GasA,1412,6,Detchd,1939.0,1,280,2009,Normal,132500
1286,1287,9790,NWAmes,1Fam,1Story,6,5,1963,GasA,1328,6,Attchd,1963.0,2,528,2010,Normal,143000
1287,1288,36500,ClearCr,1Fam,1Story,5,5,1964,GasA,1582,7,Attchd,1964.0,2,390,2006,Normal,190000
1288,1289,5664,StoneBr,TwnhsE,1Story,8,5,2000,GasA,1659,5,Attchd,2000.0,2,499,2009,Normal,278000
1289,1290,11065,NridgHt,1Fam,2Story,8,5,2006,GasA,1970,8,BuiltIn,2006.0,3,753,2006,Partial,281000
1290,1291,14112,NAmes,1Fam,SLvl,5,7,1964,GasA,1152,6,Attchd,1964.0,2,484,2010,Normal,180500
1291,1292,1680,BrDale,Twnhs,2Story,5,7,1972,GasA,1302,6,Detchd,1972.0,1,264,2009,Normal,119500
1292,1293,6600,OldTown,1Fam,2Story,5,4,1892,GasA,2372,11,Attchd,1985.0,1,432,2009,Normal,107500
1293,1294,10140,NWAmes,1Fam,2Story,7,5,1976,GasA,1664,8,Attchd,1976.0,2,528,2006,Normal,162900
1294,1295,8172,Edwards,1Fam,1Story,5,7,1955,GasA,864,5,Detchd,1957.0,2,572,2006,Normal,115000
1295,1296,8400,NAmes,1Fam,1Story,5,5,1968,GasA,1052,5,Attchd,1968.0,1,288,2006,Normal,138500
1296,1297,8700,NAmes,1Fam,1Story,5,6,1963,GasA,1128,6,Attchd,1963.0,2,525,2008,Normal,155000
1297,1298,3675,Edwards,TwnhsE,SFoyer,6,5,2005,GasA,1072,5,Basment,2005.0,2,525,2006,Partial,140000
1298,1299,63887,Edwards,1Fam,2Story,10,5,2008,GasA,5642,12,Attchd,2008.0,2,1418,2008,Partial,160000
1299,1300,7500,NAmes,1Fam,1Story,5,7,1959,GasA,1246,6,Attchd,1959.0,1,305,2010,Normal,154000
1300,1301,10762,Gilbert,1Fam,2Story,7,5,1999,GasA,1983,9,Attchd,1999.0,2,490,2009,Normal,225000
1301,1302,7500,Crawfor,1Fam,2Story,6,7,1942,GasA,1494,7,Attchd,1942.0,1,213,2009,Normal,177500
1302,1303,10120,NoRidge,1Fam,2Story,8,5,1994,GasA,2526,8,Attchd,1994.0,3,844,2006,Normal,290000
1303,1304,8688,Somerst,1Fam,1Story,7,5,2005,GasA,1616,7,Attchd,2005.0,3,834,2006,Normal,232000
1304,1305,3363,Edwards,TwnhsE,2Story,7,5,2004,GasA,1708,7,Detchd,2004.0,2,380,2006,Normal,130000
1305,1306,13173,NridgHt,1Fam,1Story,9,5,2006,GasA,1652,6,Attchd,2006.0,2,840,2009,Normal,325000
1306,1307,6955,NridgHt,TwnhsE,1Story,7,5,2005,GasA,1368,6,Attchd,2005.0,2,474,2006,Partial,202500
1307,1308,8072,CollgCr,1Fam,1Story,5,5,1994,GasA,990,5,Detchd,2000.0,2,480,2009,Normal,138000
1308,1309,12000,OldTown,1Fam,1Story,5,7,1948,GasA,1122,6,Attchd,1948.0,2,528,2008,Normal,147000
1309,1310,7153,SawyerW,1Fam,1Story,6,5,1991,GasA,1294,6,Attchd,1991.0,2,496,2008,Normal,179200
1310,1311,17500,Crawfor,1Fam,1Story,7,8,1959,GasA,1902,7,Attchd,1959.0,2,567,2010,Normal,335000
1311,1312,8814,CollgCr,1Fam,1Story,7,5,2005,GasA,1274,6,Attchd,2005.0,2,508,2007,Partial,203000
1312,1313,9572,NoRidge,1Fam,2Story,8,5,1990,GasA,2810,9,Attchd,1990.0,2,750,2007,Normal,302000
1313,1314,14774,NoRidge,1Fam,2Story,9,5,1999,GasA,2599,10,BuiltIn,1999.0,3,779,2010,Normal,333168
1314,1315,8190,Edwards,1Fam,1Story,4,6,1954,GasA,948,5,Detchd,1956.0,1,280,2007,Normal,119000
1315,1316,11075,NAmes,1Fam,2Story,6,5,1969,GasA,2112,9,Attchd,1969.0,2,576,2008,Normal,206900
1316,1317,10226,CollgCr,1Fam,1Story,8,5,2008,GasA,1630,8,Attchd,2008.0,3,860,2009,Normal,295493
1317,1318,4230,Somerst,TwnhsE,1Story,7,5,2006,GasA,1352,5,Attchd,2006.0,2,466,2007,Partial,208900
1318,1319,14781,CollgCr,1Fam,1Story,8,5,2001,GasA,1787,7,Attchd,2001.0,3,748,2006,Normal,275000
1319,1320,10215,Edwards,1Fam,1Story,4,5,1954,GasA,948,5,Attchd,1954.0,1,248,2007,Normal,111000
1320,1321,8400,NAmes,1Fam,1Story,6,3,1957,GasA,1478,6,Attchd,1957.0,2,442,2009,Normal,156500
1321,1322,6627,BrkSide,1Fam,1Story,3,6,1949,Floor,720,4,Detchd,1955.0,1,287,2008,Normal,72500
1322,1323,10186,NoRidge,1Fam,2Story,7,5,1992,GasA,1923,8,Attchd,1992.0,2,564,2010,Normal,190000
1323,1324,5330,BrkSide,1Fam,1Story,4,7,1940,GasA,708,5,,,0,0,2009,Normal,82500
1324,1325,9986,Somerst,1Fam,1Story,8,5,2006,GasA,1795,7,Attchd,2007.0,3,895,2007,Partial,147000
1325,1326,3636,IDOTRR,1Fam,1Story,4,4,1922,GasA,796,5,,,0,0,2008,Normal,55000
1326,1327,4270,Edwards,1Fam,1Story,3,6,1931,GasA,774,6,,,0,0,2007,Normal,79000
1327,1328,6600,Mitchel,1Fam,1Story,5,9,1982,GasA,816,5,Attchd,1982.0,1,264,2008,Normal,130500
1328,1329,10440,OldTown,1Fam,1.5Fin,6,7,1920,GasW,2792,8,Detchd,1920.0,2,520,2008,Normal,256000
